ID Sex Gen SireID MumID Status Died Cohort Arrived
ID_11031 1 95 ID_5596 ID_10580 d 2014 2014 2014
ID_11032 1 95 ID_10577 ID_10979 d 2017 2014 2014
ID_11033 1 95 ID_9641 ID_10285 d 2014 2014 2014
ID_11034 2 95 ID_9434 ID_10422 d 2014 2014 2014
ID_11035 1 95 ID_6989 ID_10979 d 2014 2014 2014
ID_11036 2 95 ID_10393 ID_10921 d 2015 2014 2014
ID_11037 2 95 ID_10188 ID_10191 d 2015 2014 2014
ID_11038 1 95 ID_9427 ID_10793 d 2014 2014 2014
ID_11039 2 95 ID_9754 ID_10466 d 2015 2014 2014
ID_11040 1 95 ID_9188 ID_10259 a NA 2014 2014
ID_11041 1 95 ID_6674 ID_10191 d 2015 2014 2014
ID_11042 2 95 ID_10213 ID_9098 d 2016 2014 2014
ID_11043 1 95 ID_10705 ID_10246 d 2015 2014 2014
ID_11044 1 95 ID_10129 ID_10236 d 2017 2014 2014
ID_11045 2 95 ID_8220 ID_10359 d 2014 2014 2014
ID_11046 2 95 ID_10213 ID_10524 d 2014 2014 2014
ID_11047 1 95 ID_10447 ID_10584 d 2016 2014 2014
ID_11048 1 95 ID_10268 ID_9314 d 2014 2014 2014
ID_11049 1 95 ID_10370 ID_10177 a NA 2014 2014
ID_11050 2 95 ID_10443 ID_10264 d 2015 2014 2014
ID_11051 2 95 ID_10298 ID_10921 d 2016 2014 2014
ID_11052 1 95 ID_10989 ID_10769 d 2015 2014 2014
ID_11053 1 95 ID_10201 ID_10372 a NA 2014 2014
ID_11054 2 95 ID_9115 ID_9916 d 2015 2014 2014
ID_11055 1 95 ID_10227 ID_8709 d 2014 2014 2014
ID_11056 1 95 NA ID_10259 a NA 2014 2014
ID_11057 2 95 ID_9340 ID_10722 d 2017 2014 2014
ID_11058 1 95 ID_10752 ID_10264 d 2017 2014 2014
ID_11059 1 95 ID_6789 ID_10259 d 2014 2014 2014
ID_11060 2 95 ID_10429 ID_10585 d 2015 2014 2014
ID_11061 2 95 ID_10056 ID_9314 d 2019 2014 2014
ID_11062 1 95 ID_10917 ID_10927 d 2014 2014 2014
ID_11063 2 95 ID_9995 ID_9098 d 2014 2014 2014
ID_11064 1 95 ID_8642 ID_10290 d 2014 2014 2014
ID_11065 2 95 ID_10169 ID_10879 d 2014 2014 2014
ID_11066 2 95 ID_9669 ID_10069 d 2015 2014 2014
ID_11067 1 95 ID_10225 ID_10954 d 2017 2014 2014
ID_11068 2 95 ID_9154 ID_10637 d 2014 2014 2014
ID_11069 1 95 NA ID_9038 d 2014 2014 2014
ID_11070 1 95 ID_11001 ID_9965 d 2014 2014 2014
ID_11071 2 95 ID_9154 ID_10178 d 2014 2014 2014
ID_11072 2 95 ID_9434 ID_10178 d 2015 2014 2014
ID_11073 1 95 ID_10323 ID_9691 d 2015 2014 2014
ID_11074 1 95 ID_8832 ID_10842 d 2014 2014 2014
ID_11075 1 95 ID_6533 ID_9887 d 2015 2014 2014
ID_11076 1 95 ID_9559 ID_10637 d 2018 2014 2014
ID_11077 2 95 ID_9294 ID_10700 d 2014 2014 2014
ID_11078 1 95 ID_10947 ID_10177 d 2017 2014 2014
ID_11079 1 95 ID_9123 ID_10799 d 2015 2014 2014
ID_11080 2 95 ID_10335 ID_10956 d 2015 2014 2014
ID_11081 1 95 ID_10429 ID_10425 d 2016 2014 2014
ID_11082 1 95 ID_10690 ID_10359 d 2014 2014 2014
ID_11083 1 95 ID_8785 ID_9673 d 2015 2014 2014
ID_11084 NA 95 ID_9960 ID_10839 d 2014 NA 2014
ID_11085 1 95 ID_10104 ID_10956 d 2015 2014 2014
ID_11086 1 95 ID_10224 ID_9983 d 2014 2014 2014
ID_11087 2 95 ID_10545 ID_10879 d 2014 2014 2014
ID_11088 1 95 ID_10159 ID_10246 d 2014 2014 2014
ID_11089 2 95 NA ID_10378 d 2019 2014 2014
ID_11090 2 95 ID_9995 ID_9009 d 2015 2014 2014
ID_11091 2 95 ID_10638 ID_10069 d 2014 2014 2014
ID_11092 1 95 ID_10146 ID_9691 d 2019 2014 2014
ID_11093 1 95 NA ID_9983 d 2015 2014 2014
ID_11094 2 95 ID_9754 ID_9971 d 2015 2014 2014
ID_11095 2 95 ID_9559 ID_10069 d 2015 2014 2014
ID_11096 2 95 ID_10415 ID_10842 d 2014 2014 2014
ID_11097 1 95 ID_10291 ID_10828 d 2015 2014 2014
ID_11098 1 95 ID_6674 ID_10757 d 2019 2014 2014
ID_11099 2 95 NA ID_9965 d 2015 2014 2014
ID_11100 1 95 ID_8511 ID_10700 d 2014 2014 2014
ID_11101 2 95 ID_10391 ID_10306 d 2014 2014 2014
ID_11102 1 95 ID_10444 ID_10954 d 2015 2014 2014
ID_11103 1 95 ID_10147 ID_10311 d 2014 2014 2014
ID_11104 1 95 ID_10146 ID_10308 d 2014 2014 2014
ID_11105 2 95 ID_10403 ID_10559 d 2015 2014 2014
ID_11106 2 95 ID_10291 ID_10069 d 2015 2014 2014
ID_11107 1 95 ID_9938 ID_10921 d 2019 2014 2014
ID_11108 2 95 ID_8311 ID_10933 d 2015 2014 2014
ID_11109 1 95 NA ID_10276 d 2018 2014 2014
ID_11110 1 95 ID_10532 ID_10373 a NA 2014 2014
ID_11111 2 95 ID_10429 ID_10971 d 2015 2014 2014
ID_11112 1 95 ID_2818 ID_10285 d 2015 2014 2014
ID_11113 2 95 ID_9535 ID_10502 d 2014 2014 2014
ID_11114 1 95 ID_9949 ID_10311 d 2019 2014 2014
ID_11115 1 95 ID_10913 ID_10285 d 2017 2014 2014
ID_11116 1 95 ID_7721 ID_10564 d 2016 2014 2014
ID_11117 1 95 ID_9802 ID_10466 a NA 2014 2014
ID_11118 1 95 ID_10846 ID_10441 d 2015 2014 2014
ID_11119 2 95 ID_8489 ID_9916 d 2014 2014 2014
ID_11120 2 95 ID_10268 ID_9038 d 2014 2014 2014
ID_11121 1 95 ID_8511 ID_9466 d 2015 2014 2014
ID_11122 2 95 ID_10408 ID_10276 d 2017 2014 2014
ID_11123 1 95 ID_9910 ID_9983 d 2015 2014 2014
ID_11124 2 95 ID_7349 ID_10556 d 2014 2014 2014
ID_11125 2 95 ID_10225 ID_10863 d 2014 2014 2014
ID_11126 2 95 ID_10218 ID_9971 d 2014 2014 2014
ID_11127 1 95 ID_10465 ID_9691 d 2014 2014 2014
ID_11128 1 95 ID_9209 ID_10412 d 2015 2014 2014
ID_11129 2 95 ID_9154 ID_10828 d 2015 2014 2014
ID_11130 1 95 ID_9559 ID_9196 d 2016 2014 2014
ID_11131 2 95 NA ID_10203 d 2014 2014 2014
ID_11132 2 95 ID_10149 ID_10514 d 2014 2014 2014
ID_11133 1 95 ID_10315 ID_9673 d 2017 2014 2014
ID_11134 1 95 ID_6674 ID_10585 d 2017 2014 2014
ID_11135 1 95 ID_10561 ID_10584 d 2014 2014 2014
ID_11136 2 95 ID_9427 ID_10329 d 2015 2014 2014
ID_11137 2 95 ID_10917 ID_10879 d 2014 2014 2014
ID_11138 1 95 ID_7669 ID_9009 d 2017 2014 2014
ID_11139 1 95 ID_9001 ID_10264 d 2015 2014 2014
ID_11140 2 95 ID_10224 ID_10584 d 2015 2014 2014
ID_11141 2 95 ID_10248 ID_10842 d 2015 2014 2014
ID_11142 1 95 ID_10227 ID_9111 d 2016 2014 2014
ID_11143 1 95 ID_10336 ID_10828 d 2015 2014 2014
ID_11144 2 95 ID_10393 ID_10259 d 2015 2014 2014
ID_11145 1 95 ID_10447 ID_10139 d 2014 2014 2014
ID_11146 2 95 ID_10041 ID_10971 d 2014 2014 2014
ID_11147 1 95 ID_10658 ID_10427 d 2015 2014 2014
ID_11148 2 95 ID_10729 ID_10466 a NA 2014 2014
ID_11149 1 95 ID_8282 ID_10712 d 2015 2014 2014
ID_11150 2 95 ID_10481 ID_10814 d 2014 2014 2014
ID_11151 2 95 ID_9567 ID_10137 d 2015 2014 2014
ID_11152 2 95 ID_10245 ID_11005 d 2016 2014 2014
ID_11153 2 95 ID_4235 ID_10467 d 2014 2014 2014
ID_11154 1 95 ID_10149 ID_9466 d 2014 2014 2014
ID_11155 2 95 ID_9154 ID_10835 d 2014 2014 2014
ID_11156 1 95 ID_10149 ID_10580 d 2014 2014 2014
ID_11157 2 95 ID_10749 ID_10289 d 2014 2014 2014
ID_11158 2 95 ID_10193 ID_10222 d 2016 2014 2014
ID_11159 1 95 ID_10447 ID_10402 d 2014 2014 2014
ID_11160 2 95 ID_10077 ID_10290 d 2015 2014 2014
ID_11161 2 95 ID_10481 ID_10842 d 2018 2014 2014
ID_11162 2 95 ID_9988 ID_10879 d 2015 2014 2014
ID_11163 2 95 ID_10685 ID_9009 d 2014 2014 2014
ID_11164 2 95 ID_8516 ID_7344 d 2015 2014 2014
ID_11165 1 95 ID_8236 ID_10502 a NA 2014 2014
ID_11166 1 95 ID_9221 ID_10231 d 2019 2014 2014
ID_11167 2 95 ID_8846 ID_10325 d 2017 2014 2014
ID_11168 2 95 ID_9949 ID_10541 d 2014 2014 2014
ID_11169 2 95 ID_10470 ID_10402 d 2019 2014 2014
ID_11170 2 95 ID_10156 ID_10514 d 2018 2014 2014
ID_11171 1 95 ID_9532 ID_10422 d 2016 2014 2014
ID_11172 1 95 ID_10465 ID_10276 d 2014 2014 2014
ID_11173 1 95 ID_10409 ID_10514 d 2018 2014 2014
ID_11174 2 95 NA ID_9314 d 2015 2014 2014
ID_11175 2 95 ID_9914 ID_10921 d 2015 2014 2014
ID_11176 1 95 ID_10135 ID_9009 d 2017 2014 2014
ID_11177 NA 95 ID_10159 ID_10262 d 2015 NA 2014
ID_11178 1 95 ID_6560 ID_10277 a NA 2014 2014
ID_11179 2 95 ID_10989 ID_9691 d 2015 2014 2014
ID_11180 1 95 ID_10170 ID_10276 d 2019 2014 2014
ID_11181 2 95 ID_10430 ID_10933 d 2015 2014 2014
ID_11182 1 95 ID_2818 ID_10358 d 2014 2014 2014
ID_11183 2 95 ID_10146 ID_9138 d 2017 2014 2014
ID_11184 2 95 ID_10749 ID_10988 d 2018 2014 2014
ID_11185 1 95 ID_10429 ID_10259 d 2014 2014 2014
ID_11186 2 95 ID_10460 ID_10712 d 2014 2014 2014
ID_11187 1 95 ID_9160 ID_10632 d 2017 2014 2014
ID_11188 1 95 ID_10245 ID_10778 d 2016 2014 2014
ID_11189 2 95 ID_10459 ID_10559 d 2014 2014 2014
ID_11190 1 95 ID_10241 ID_10637 d 2014 2014 2014
ID_11191 1 95 ID_10399 ID_10842 d 2016 2014 2014
ID_11192 2 95 ID_8288 ID_10513 d 2015 2014 2014
ID_11193 1 95 ID_10690 ID_10584 d 2015 2014 2014
ID_11194 2 95 ID_10929 ID_9291 d 2017 2014 2014
ID_11195 2 95 ID_10201 ID_10842 d 2014 2014 2014
ID_11196 1 95 ID_10136 ID_10329 d 2015 2014 2014
ID_11197 1 95 ID_9960 ID_10769 d 2015 2014 2014
ID_11198 2 95 ID_10132 ID_10835 d 2015 2014 2014
ID_11199 1 95 ID_7668 ID_9098 d 2014 2014 2014
ID_11200 1 95 ID_9923 ID_10308 d 2015 2014 2014
ID_11201 2 95 ID_10251 ID_10196 d 2014 2014 2014
ID_11202 1 95 ID_10859 ID_10700 d 2018 2014 2014
ID_11203 1 95 ID_10305 ID_10264 d 2016 2014 2014
ID_11204 2 95 ID_10301 ID_10541 d 2014 2014 2014
ID_11205 2 95 ID_8529 ID_9776 d 2015 2014 2014
ID_11206 2 95 ID_7153 ID_10329 d 2014 2014 2014
ID_11207 1 95 ID_10317 ID_9111 d 2014 2014 2014
ID_11208 1 95 ID_10245 ID_10425 d 2015 2014 2014
ID_11209 1 95 ID_9535 ID_10584 d 2019 2014 2014
ID_11210 1 95 ID_9942 ID_8709 d 2015 2014 2014
ID_11211 1 95 NA ID_10722 d 2014 2014 2014
ID_11212 2 95 ID_10377 ID_10817 d 2015 2014 2014
ID_11213 2 95 ID_10202 ID_9291 d 2014 2014 2014
ID_11214 2 95 ID_10129 ID_10927 d 2019 2014 2014
ID_11215 1 95 ID_9894 ID_10556 d 2016 2014 2014
ID_11216 2 95 ID_10370 ID_9691 d 2015 2014 2014
ID_11217 1 95 ID_9923 ID_10358 d 2014 2014 2014
ID_11218 1 95 ID_8785 ID_10308 d 2014 2014 2014
ID_11219 1 95 ID_10300 ID_9965 d 2019 2014 2014
ID_11220 2 95 ID_9641 ID_10541 d 2014 2014 2014
ID_11221 2 95 ID_10291 ID_10191 d 2015 2014 2014
ID_11222 1 95 ID_10077 ID_10182 d 2014 2014 2014
ID_11223 2 95 ID_8549 ID_10580 d 2014 2014 2014
ID_11224 1 95 ID_10118 ID_9196 d 2014 2014 2014
ID_11225 2 95 ID_7669 ID_9466 d 2015 2014 2014
ID_11226 1 95 ID_9427 ID_10259 d 2016 2014 2014
ID_11227 2 95 ID_10443 ID_9971 d 2017 2014 2014
ID_11228 2 95 ID_10173 ID_10921 d 2018 2014 2014
ID_11229 2 95 ID_10577 ID_10585 d 2017 2014 2014
ID_11230 1 95 ID_8013 ID_10799 d 2014 2014 2014
ID_11231 1 95 ID_10317 ID_10559 d 2016 2014 2014
ID_11232 2 95 ID_10409 ID_10308 d 2014 2014 2014
ID_11233 2 95 ID_10357 ID_10921 d 2015 2014 2014
ID_11234 2 95 ID_10248 ID_10412 d 2015 2014 2014
ID_11235 1 95 ID_9312 ID_10282 d 2017 2014 2014
ID_11236 1 95 ID_6989 ID_10502 d 2014 2014 2014
ID_11237 2 95 ID_10530 ID_10296 d 2014 2014 2014
ID_11238 1 95 ID_10393 ID_10560 d 2016 2014 2014
ID_11239 1 95 ID_10649 ID_10963 d 2018 2014 2014
ID_11240 2 95 ID_5289 ID_10262 d 2015 2014 2014
ID_11241 2 95 ID_5856 ID_10988 d 2015 2014 2014
ID_11242 2 95 ID_10690 ID_11006 d 2014 2014 2014
ID_11243 1 95 NA ID_9689 a NA 2014 2014
ID_11244 1 95 ID_10317 ID_10378 d 2014 2014 2014
ID_11245 1 95 ID_9209 ID_10580 d 2019 2014 2014
ID_11246 2 95 ID_9312 ID_9563 d 2014 2014 2014
ID_11247 2 95 ID_10202 ID_10793 d 2014 2014 2014
ID_11248 NA 95 ID_10577 ID_10277 d 2014 NA 2014
ID_11249 2 95 ID_10041 ID_10374 d 2017 2014 2014
ID_11250 1 95 ID_8236 ID_9887 d 2014 2014 2014
ID_11251 2 95 ID_10326 ID_10637 d 2015 2014 2014
ID_11252 2 95 ID_9069 ID_10584 d 2014 2014 2014
ID_11253 2 95 ID_9567 ID_9038 d 2015 2014 2014
ID_11254 2 95 ID_7629 ID_10412 d 2014 2014 2014
ID_11255 2 95 ID_10281 ID_8709 d 2015 2014 2014
ID_11256 2 95 ID_10159 ID_10601 d 2015 2014 2014
ID_11257 2 95 ID_9115 ID_9314 d 2014 2014 2014
ID_11258 1 95 ID_9118 ID_10243 d 2017 2014 2014
ID_11259 1 95 ID_10200 ID_10466 a NA 2014 2014
ID_11260 2 95 ID_8980 ID_10373 d 2014 2014 2014
ID_11261 2 95 ID_10323 ID_10502 d 2014 2014 2014
ID_11262 2 95 ID_10291 ID_7344 d 2016 2014 2014
ID_11263 2 95 ID_10260 ID_11006 d 2017 2014 2014
ID_11264 2 95 ID_6611 ID_11005 d 2014 2014 2014
ID_11265 1 95 ID_9118 ID_10828 d 2014 2014 2014
ID_11266 2 95 ID_10726 ID_10712 d 2015 2014 2014
ID_11267 1 95 ID_9434 ID_10222 d 2014 2014 2014
ID_11268 1 95 ID_9303 ID_10933 d 2014 2014 2014
ID_11269 2 95 ID_7721 ID_10191 d 2014 2014 2014
ID_11270 NA 95 ID_10118 ID_9138 d 2014 NA 2014
ID_11271 2 95 ID_9294 ID_10817 d 2016 2014 2014
ID_11272 2 95 ID_5856 ID_10560 d 2015 2014 2014
ID_11273 1 95 ID_10284 ID_9590 d 2017 2014 2014
ID_11274 2 95 ID_10265 ID_9673 d 2015 2014 2014
ID_11275 1 95 ID_9453 ID_10262 d 2016 2014 2014
ID_11276 2 95 ID_10729 ID_10069 d 2017 2014 2014
ID_11277 2 95 ID_8013 ID_9927 d 2014 2014 2014
ID_11278 1 95 ID_9928 ID_10601 d 2019 2014 2014
ID_11279 2 95 ID_10280 ID_9691 d 2015 2014 2014
ID_11280 1 95 ID_7043 ID_9971 d 2017 2014 2014
ID_11281 1 95 ID_10649 ID_10137 d 2014 2014 2014
ID_11282 1 95 ID_9118 ID_10863 d 2017 2014 2014
ID_11283 2 95 ID_9995 ID_10502 d 2015 2014 2014
ID_11284 1 95 ID_10260 ID_9563 d 2014 2014 2014
ID_11285 1 95 ID_10705 ID_9314 a NA 2014 2014
ID_11286 2 95 ID_10199 ID_10308 d 2014 2014 2014
ID_11287 1 95 ID_10729 ID_10296 d 2014 2014 2014
ID_11288 1 95 ID_9928 ID_9916 d 2015 2014 2014
ID_11289 1 95 ID_9312 ID_10006 d 2014 2014 2014
ID_11290 2 95 ID_10442 ID_7344 d 2017 2014 2014
ID_11291 2 95 ID_8785 ID_10513 d 2014 2014 2014
ID_11292 1 95 ID_10193 ID_10222 d 2014 2014 2014
ID_11293 2 95 ID_10324 ID_10700 d 2014 2014 2014
ID_11294 2 95 ID_10302 ID_9098 d 2015 2014 2014
ID_11295 1 95 ID_9754 ID_10289 d 2014 2014 2014
ID_11296 2 95 ID_10545 ID_10580 d 2015 2014 2014
ID_11297 1 95 ID_10173 ID_10069 d 2015 2014 2014
ID_11298 2 95 ID_9775 ID_10311 d 2017 2014 2014
ID_11299 2 95 ID_9095 ID_7344 d 2015 2014 2014
ID_11300 2 95 ID_10319 ID_9776 d 2014 2014 2014
ID_11301 2 95 ID_10302 ID_10632 d 2014 2014 2014
ID_11302 2 95 ID_10600 ID_10524 d 2015 2014 2014
ID_11303 1 95 ID_10273 ID_9943 d 2015 2014 2014
ID_11304 1 95 ID_10726 ID_10374 d 2014 2014 2014
ID_11305 2 95 ID_10193 ID_10360 d 2015 2014 2014
ID_11306 2 95 ID_10429 ID_9689 d 2014 2014 2014
ID_11307 1 95 ID_10705 ID_10422 d 2014 2014 2014
ID_11308 1 95 ID_8036 ID_9943 d 2017 2014 2014
ID_11309 2 95 ID_10303 ID_10231 d 2014 2014 2014
ID_11310 1 95 ID_10445 ID_10402 d 2015 2014 2014
ID_11311 1 95 ID_10324 ID_9138 a NA 2014 2014
ID_11312 2 95 ID_5596 ID_10119 d 2014 2014 2014
ID_11313 2 95 ID_10448 ID_10814 d 2014 2014 2014
ID_11314 1 95 ID_10166 ID_10584 d 2015 2014 2014
ID_11315 2 95 ID_9004 ID_10277 d 2015 2014 2014
ID_11316 2 95 ID_8220 ID_10817 d 2015 2014 2014
ID_11317 2 95 ID_9115 ID_10372 d 2014 2014 2014
ID_11318 2 95 ID_10301 ID_9098 d 2015 2014 2014
ID_11319 2 95 NA ID_7344 d 2017 2014 2014
ID_11320 1 95 ID_9535 ID_10933 d 2014 2014 2014
ID_11321 1 95 NA ID_10137 a NA 2014 2014
ID_11322 2 95 ID_9481 ID_9776 d 2015 2014 2014
ID_11323 1 95 ID_10399 ID_10722 d 2014 2014 2014
ID_11324 1 95 ID_10303 ID_10373 d 2014 2014 2014
ID_11325 2 95 ID_10649 ID_10954 d 2014 2014 2014
ID_11326 2 95 ID_8516 ID_10869 d 2014 2014 2014
ID_11327 2 95 ID_10665 ID_10290 d 2015 2014 2014
ID_11328 2 95 ID_8302 ID_10637 d 2015 2014 2014
ID_11329 1 95 ID_10167 ID_10921 d 2014 2014 2014
ID_11330 2 95 ID_10284 ID_10378 d 2014 2014 2014
ID_11331 2 95 ID_10399 ID_9466 d 2014 2014 2014
ID_11332 2 95 ID_6253 ID_9563 d 2016 2014 2014
ID_11333 1 95 ID_10370 ID_10150 d 2015 2014 2014
ID_11334 2 95 ID_8549 ID_10757 d 2015 2014 2014
ID_11335 1 95 ID_10180 ID_10412 d 2016 2014 2014
ID_11336 2 95 ID_9481 ID_10243 d 2015 2014 2014
ID_11337 1 95 ID_10443 ID_10441 d 2014 2014 2014
ID_11338 2 95 ID_10147 ID_10308 d 2015 2014 2014
ID_11339 2 95 ID_9502 ID_7344 d 2018 2014 2014
ID_11340 2 95 ID_10198 ID_10560 d 2014 2014 2014
ID_11341 1 95 ID_10995 ID_9291 a NA 2014 2014
ID_11342 1 95 ID_10173 ID_10191 d 2014 2014 2014
ID_11343 2 95 ID_8302 ID_9887 d 2015 2014 2014
ID_11344 1 95 ID_4617 ID_10535 d 2019 2014 2014
ID_11345 1 95 ID_10369 ID_10799 d 2015 2014 2014
ID_11346 2 95 ID_10530 ID_10839 d 2015 2014 2014
ID_11347 2 95 NA ID_8709 d 2015 2014 2014
ID_11348 1 95 ID_10166 ID_10863 d 2015 2014 2014
ID_11349 2 95 NA NA d 2015 2014 2014
ID_11350 1 95 NA NA d 2014 2014 2014
ID_11351 1 95 NA NA d 2015 2014 2014
ID_11352 1 95 NA NA d 2014 2014 2014
ID_11353 1 95 NA NA d 2015 2014 2014
ID_11354 1 95 NA NA d 2015 2014 2014
ID_11355 1 95 NA NA d 2014 2014 2014
ID_11356 1 95 NA NA a NA 2014 2014
ID_11357 1 95 NA NA d 2014 2014 2014
ID_11358 1 95 NA NA d 2014 2014 2014
ID_11359 1 95 NA NA d 2018 2014 2014
ID_11015 1 94 NA NA d 2015 2013 2013
ID_10450 1 93 NA NA d 2015 2012 2012
ID_5433 1 80 NA NA d 2015 1999 1999
ID_11360 2 96 ID_6804 ID_10739 d 2019 2015 2015
ID_11361 1 96 ID_11058 ID_11198 d 2015 2015 2015
ID_11362 2 96 ID_11209 ID_11214 d 2015 2015 2015
ID_11363 2 96 ID_9738 ID_10140 d 2015 2015 2015
ID_11364 1 96 ID_10357 ID_11205 d 2015 2015 2015
ID_11365 2 96 ID_11044 ID_11299 d 2015 2015 2015
ID_11366 NA 96 ID_10056 ID_11338 d 2015 NA 2015
ID_11367 2 96 ID_10617 ID_11205 d 2015 2015 2015
ID_11368 1 96 ID_9532 ID_11279 d 2015 2015 2015
ID_11369 2 96 ID_6253 ID_11144 d 2015 2015 2015
ID_11370 1 96 ID_11245 ID_10222 d 2015 2015 2015
ID_11371 1 96 ID_11143 ID_11094 d 2015 2015 2015
ID_11372 2 96 ID_10265 ID_10488 d 2015 2015 2015
ID_11373 2 96 NA ID_11234 d 2015 2015 2015
ID_11374 2 96 ID_9870 ID_7344 d 2015 2015 2015
ID_11375 2 96 ID_10218 ID_11072 d 2015 2015 2015
ID_11376 1 96 ID_10749 ID_11089 d 2015 2015 2015
ID_11377 1 96 ID_6804 ID_11228 d 2018 2015 2015
ID_11378 2 96 ID_11273 ID_11327 d 2015 2015 2015
ID_11379 2 96 ID_10370 ID_9776 d 2015 2015 2015
ID_11380 1 96 ID_11280 ID_10879 d 2015 2015 2015
ID_11381 1 96 ID_5691 ID_11290 d 2015 2015 2015
ID_11382 1 96 ID_10213 ID_11256 d 2015 2015 2015
ID_11383 1 96 ID_9382 ID_9943 d 2015 2015 2015
ID_11384 1 96 ID_10198 ID_10290 d 2015 2015 2015
ID_11385 1 96 ID_9539 ID_10222 d 2015 2015 2015
ID_11386 2 96 ID_7629 ID_11336 d 2015 2015 2015
ID_11387 1 96 ID_11215 ID_11072 d 2016 2015 2015
ID_11388 1 96 ID_10375 ID_10769 d 2015 2015 2015
ID_11389 1 96 ID_10195 ID_11343 d 2015 2015 2015
ID_11390 2 96 ID_8467 ID_11315 d 2015 2015 2015
ID_11391 1 96 ID_9547 ID_10601 d 2015 2015 2015
ID_11392 1 96 ID_10428 ID_11221 d 2015 2015 2015
ID_11393 2 96 ID_11040 ID_11066 d 2015 2015 2015
ID_11394 2 96 ID_10838 ID_10623 d 2015 2015 2015
ID_11395 1 96 ID_10615 ID_9673 d 2015 2015 2015
ID_11396 2 96 ID_10395 ID_11148 d 2015 2015 2015
ID_11397 1 96 ID_11191 ID_10376 d 2015 2015 2015
ID_11398 2 96 ID_9317 ID_10828 d 2015 2015 2015
ID_11399 1 96 ID_11053 ID_11234 d 2015 2015 2015
ID_11400 1 96 ID_10352 ID_11349 d 2015 2015 2015
ID_11401 1 96 ID_10198 ID_11122 a NA 2015 2015
ID_11402 2 96 ID_9382 ID_10441 d 2015 2015 2015
ID_11403 2 96 ID_11116 ID_11152 d 2015 2015 2015
ID_11404 2 96 ID_10326 ID_11221 d 2015 2015 2015
ID_11405 2 96 ID_11333 ID_11272 d 2015 2015 2015
ID_11406 2 96 ID_10561 ID_11051 d 2015 2015 2015
ID_11407 1 96 ID_9995 ID_9983 d 2015 2015 2015
ID_11408 2 96 ID_9923 ID_11160 d 2015 2015 2015
ID_11409 1 96 ID_10435 ID_11305 d 2016 2015 2015
ID_11410 1 96 ID_10300 ID_10757 d 2015 2015 2015
ID_11411 1 96 ID_9874 ID_10906 d 2015 2015 2015
ID_11412 2 96 ID_10415 ID_10700 d 2015 2015 2015
ID_11413 2 96 ID_11200 ID_11161 d 2015 2015 2015
ID_11414 1 96 ID_10225 ID_10488 d 2015 2015 2015
ID_11415 2 96 ID_11314 ID_10828 d 2015 2015 2015
ID_11416 1 96 ID_9928 ID_11152 d 2015 2015 2015
ID_11417 2 96 ID_10152 ID_11072 d 2015 2015 2015
ID_11418 2 96 ID_9722 ID_10276 d 2015 2015 2015
ID_11419 1 96 ID_9001 ID_11316 d 2015 2015 2015
ID_11420 1 96 ID_4235 ID_10376 d 2015 2015 2015
ID_11421 1 96 ID_10702 ID_10979 d 2019 2015 2015
ID_11422 1 96 ID_11197 ID_10514 d 2015 2015 2015
ID_11423 1 96 ID_11321 ID_11240 d 2015 2015 2015
ID_11424 2 96 ID_8721 ID_10425 d 2015 2015 2015
ID_11425 2 96 ID_10749 ID_11302 d 2017 2015 2015
ID_11426 1 96 ID_6804 ID_11253 d 2015 2015 2015
ID_11427 1 96 ID_11015 ID_11192 d 2015 2015 2015
ID_11428 1 96 ID_10838 ID_10289 d 2016 2015 2015
ID_11429 2 96 ID_10917 ID_11106 d 2015 2015 2015
ID_11430 1 96 ID_10159 ID_11299 d 2015 2015 2015
ID_11431 1 96 ID_9928 ID_10514 d 2015 2015 2015
ID_11432 1 96 ID_10690 ID_11249 d 2015 2015 2015
ID_11433 1 96 ID_9567 ID_10502 d 2015 2015 2015
ID_11434 2 96 ID_8529 ID_11160 d 2017 2015 2015
ID_11435 1 96 ID_10280 ID_11319 d 2018 2015 2015
ID_11436 2 96 ID_9177 ID_10425 d 2015 2015 2015
ID_11437 2 96 ID_10225 ID_10119 d 2015 2015 2015
ID_11438 1 96 ID_5289 ID_11346 d 2019 2015 2015
ID_11439 2 96 ID_9025 ID_11105 d 2015 2015 2015
ID_11440 1 96 ID_11107 ID_10236 d 2015 2015 2015
ID_11441 2 96 ID_10429 ID_9983 d 2015 2015 2015
ID_11442 1 96 ID_10173 ID_10722 d 2015 2015 2015
ID_11443 2 96 ID_10280 ID_9196 d 2015 2015 2015
ID_11444 1 96 ID_5856 ID_10979 d 2015 2015 2015
ID_11445 1 96 ID_11112 ID_10842 d 2015 2015 2015
ID_11446 1 96 ID_11053 ID_11233 d 2018 2015 2015
ID_11447 2 96 ID_10368 ID_11099 d 2015 2015 2015
ID_11448 2 96 ID_10429 ID_10963 d 2017 2015 2015
ID_11449 2 96 ID_11297 ID_10277 d 2016 2015 2015
ID_11450 1 96 NA ID_11181 d 2015 2015 2015
ID_11451 2 96 ID_10357 ID_10988 d 2015 2015 2015
ID_11452 2 96 NA ID_9943 d 2015 2015 2015
ID_11453 2 96 ID_10368 ID_10879 d 2015 2015 2015
ID_11454 2 96 ID_10241 ID_11276 d 2015 2015 2015
ID_11455 2 96 ID_11176 ID_11161 d 2017 2015 2015
ID_11456 2 96 ID_11335 ID_9983 d 2015 2015 2015
